Date,VALE3.SA,RECV3.SA,KEPL3.SA,CURY3.SA,VULC3.SA,LEVE3.SA,GGBR4.SA,LREN3.SA,ALSO3.SA,DIRR3.SA,MILS3.SA,RANI3.SA,CAMB3.SA,CSUD3.SA,CLSC4.SA,CMIG4.SA,ITSA4.SA,BBAS3.SA,TASA4.SA,SLCE3.SA,B3SA3.SA,PETR4.SA,SUZB3.SA,KLBN4.SA,BOVA11.SA
2022-02-22,87.38999938964844,20.350000381469727,7.868332862854004,7.349999904632568,9.050000190734863,27.81999969482422,24.190475463867188,25.93000030517578,22.1200008392334,12.510000228881836,6.230000019073486,5.889999866485596,4.610000133514404,14.0,65.37999725341797,9.800000190734863,9.300000190734863,35.61000061035156,21.450000762939453,39.70000076293945,14.390000343322754,33.7400016784668,56.959999084472656,4.510000228881836,109.0
2022-02-23,86.47000122070312,20.700000762939453,7.998332977294922,7.309999942779541,9.210000038146973,27.969999313354492,23.380952835083008,25.700000762939453,22.049999237060547,12.399999618530273,6.190000057220459,5.75,4.690000057220459,13.800000190734863,64.80000305175781,10.023076057434082,9.163636207580566,35.790000915527344,22.030000686645508,39.436363220214844,14.59000015258789,34.220001220703125,53.47999954223633,4.360000133514404,107.58000183105469
2022-02-24,87.54000091552734,20.299999237060547,8.156665802001953,7.46999979019165,9.180000305175781,27.15999984741211,23.123809814453125,25.510000228881836,22.450000762939453,12.40999984741211,6.159999847412109,5.880000114440918,4.630000114440918,13.970000267028809,64.0,9.830768585205078,9.018180847167969,34.650001525878906,21.700000762939453,41.11817932128906,14.699999809265137,33.38999938964844,53.93000030517578,4.349999904632568,107.4800033569336
2022-02-25,92.27999877929688,20.65999984741211,8.543333053588867,7.539999961853027,8.850000381469727,27.18000030517578,24.24761962890625,25.31999969482422,22.229999542236328,12.170000076293945,6.28000020980835,6.090000152587891,4.75,14.109999656677246,63.119998931884766,9.846153259277344,9.109089851379395,35.209999084472656,22.389999389648438,39.97272872924805,14.579999923706055,34.0,55.06999969482422,4.449999809265137,108.9000015258789
2022-03-02,99.6500015258789,22.59000015258789,8.854999542236328,7.550000190734863,9.130000114440918,26.8700008392334,25.80952262878418,25.239999771118164,21.760000228881836,12.0600004196167,6.489999771118164,6.119999885559082,4.510000228881836,13.989999771118164,63.150001525878906,10.130768775939941,9.045454025268555,35.599998474121094,22.979999542236328,43.54545211791992,14.319999694824219,34.66999816894531,55.0,4.420000076293945,111.0999984741211
2022-03-03,99.69999694824219,22.420000076293945,9.203332901000977,7.550000190734863,8.9399995803833,27.09000015258789,26.95237922668457,24.760000228881836,21.989999771118164,11.989999771118164,6.539999961853027,5.929999828338623,4.570000171661377,14.3100004196167,64.25,10.199999809265137,9.07272720336914,34.77000045776367,23.049999237060547,45.54545211791992,14.770000457763672,34.2400016784668,53.72999954223633,4.429999828338623,111.0199966430664
2022-03-04,101.97000122070312,22.229999542236328,9.453332901000977,7.050000190734863,8.899999618530273,26.65999984741211,28.0,24.1299991607666,21.469999313354492,11.5,6.420000076293945,5.900000095367432,4.5,13.930000305175781,64.30000305175781,9.99230670928955,8.972726821899414,33.900001525878906,22.5,46.23636245727539,14.4399995803833,34.22999954223633,57.33000183105469,4.619999885559082,110.4000015258789
2022-03-07,105.06999969482422,21.600000381469727,9.461666107177734,6.650000095367432,8.579999923706055,25.559999465942383,27.495237350463867,21.979999542236328,20.239999771118164,10.869999885559082,5.820000171661377,5.960000038146973,4.150000095367432,13.390000343322754,63.95000076293945,9.453845977783203,8.681818008422852,32.45000076293945,21.420000076293945,48.71818161010742,13.899999618530273,31.799999237060547,58.08000183105469,4.639999866485596,107.11000061035156
2022-03-08,100.45999908447266,21.850000381469727,9.505000114440918,6.639999866485596,8.630000114440918,25.010000228881836,26.59047508239746,23.3799991607666,20.809999465942383,10.960000038146973,5.989999771118164,6.139999866485596,4.199999809265137,13.770000457763672,64.19000244140625,9.630768775939941,8.663636207580566,32.70000076293945,21.420000076293945,47.509090423583984,13.619999885559082,32.459999084472656,57.939998626708984,4.730000019073486,107.29000091552734
2022-03-09,94.19000244140625,21.309999465942383,9.664999961853027,7.239999771118164,9.640000343322754,25.399999618530273,27.485713958740234,24.459999084472656,21.389999389648438,12.069999694824219,6.380000114440918,6.119999885559082,4.269999980926514,14.84000015258789,63.95000076293945,10.0,9.12727165222168,34.54999923706055,23.049999237060547,45.61817932128906,13.800000190734863,32.560001373291016,59.08000183105469,4.739999771118164,109.77999877929688
